frame_idx,FirstFrame_sim,EndFrame_sim
1,0.9218,1.0867
2,0.6835,0.8632
3,0.8269,0.9572
4,0.6214,0.8190
5,0.9007,0.9985
6,0.6445,0.8331
7,0.9195,1.0038
8,0.5812,0.7891
9,0.8125,0.9123
10,0.4953,0.7231
11,0.8863,0.9734
12,0.4995,0.7578
13,1.0282,1.1209
0,0.4805,0.5691
1,0.5709,0.6834
2,0.4168,0.6233
3,0.4633,0.6199
4,0.3889,0.6090
5,0.5380,0.6588
6,0.3925,0.6015
7,0.5258,0.6438
8,0.4077,0.6006
9,0.4488,0.5901
10,0.3637,0.5815
11,0.5634,0.6492
12,0.3262,0.5239
13,0.4617,0.5401
0,-0.1148,0.0812
1,-0.1035,0.1065
2,-0.0314,0.0691
3,-0.0738,0.0931
4,-0.0365,0.0764
5,-0.0630,0.1194
6,-0.0361,0.0781
7,-0.0610,0.1228
8,-0.0463,0.0750
9,-0.0766,0.1035
10,-0.0342,0.0822
11,-0.0570,0.1330
12,0.0093,0.0757
13,-0.1034,0.0695
0,0.3614,0.4569
1,0.3287,0.4352
2,0.3049,0.4172
3,0.3258,0.4147
4,0.3086,0.4241
5,0.3544,0.4424
6,0.2985,0.4193
7,0.3729,0.4474
8,0.3223,0.4375
9,0.3331,0.4222
10,0.2420,0.3720
11,0.3698,0.4569
12,0.3062,0.4155
13,0.3878,0.4622
0,0.0312,0.0356
1,0.0463,0.0513
2,-0.0015,0.0337
3,0.0664,0.0771
4,-0.0010,0.0357
5,0.0826,0.0860
6,-0.0264,0.0160
7,0.0795,0.0815
8,-0.0396,0.0045
9,0.0467,0.0680
10,-0.0282,0.0286
11,0.0662,0.0878
12,-0.0029,0.0152
13,0.0749,0.0567
0,0.3148,0.2683
1,0.2794,0.2329
2,0.2742,0.2235
3,0.2499,0.1993
4,0.2524,0.2023
5,0.2387,0.1876
6,0.2658,0.2107
7,0.2466,0.1972
8,0.3009,0.2401
9,0.2690,0.2148
10,0.2957,0.2539
11,0.2818,0.2259
12,0.3442,0.2960
13,0.3108,0.2673
0,0.1661,0.1015
1,0.1766,0.1000
2,0.1882,0.1103
3,0.1697,0.0815
4,0.1905,0.1102
5,0.1696,0.0738
6,0.1907,0.1073
7,0.1790,0.0907
8,0.1965,0.1137
9,0.1778,0.0789
10,0.1931,0.1086
11,0.1812,0.0834
12,0.2012,0.1236
13,0.1832,0.0950
0,-0.0434,-0.1088
1,0.0522,-0.0544
2,0.0375,-0.0542
3,0.0744,-0.0375
4,0.0446,-0.0541
5,0.0797,-0.0461
6,0.0389,-0.0619
7,0.0887,-0.0355
8,0.0401,-0.0601
9,0.0750,-0.0502
10,0.0419,-0.0696
11,0.0823,-0.0457
12,0.0408,-0.0578
13,0.0709,-0.0425
0,0.1552,0.1091
1,0.1245,0.0901
2,0.1675,0.1267
3,0.1525,0.1125
4,0.1821,0.1367
5,0.1600,0.1098
6,0.1936,0.1435
7,0.1541,0.1078
8,0.1954,0.1417
9,0.1649,0.1219
10,0.1822,0.1381
11,0.1480,0.1004
12,0.1843,0.1301
13,0.1157,0.0947
0,0.2751,0.1270
1,0.2853,0.1298
2,0.2745,0.1231
3,0.2842,0.1278
4,0.2767,0.1212
5,0.2862,0.1267
6,0.2770,0.1220
7,0.2898,0.1277
8,0.2744,0.1196
9,0.2851,0.1264
10,0.2740,0.1222
11,0.2920,0.1313
12,0.2732,0.1229
13,0.2677,0.1203
0,0.1933,0.0783
1,0.1948,0.0889
2,0.1973,0.0904
3,0.2027,0.0927
4,0.2020,0.0940
5,0.2053,0.0951
6,0.2036,0.0946
7,0.2054,0.0939
8,0.2045,0.0944
9,0.2072,0.0950
10,0.2051,0.0939
11,0.2033,0.0928
12,0.1992,0.0907
13,0.1911,0.0756
0,0.1225,0.0339
1,0.0841,0.0301
2,0.0819,0.0297
3,0.0842,0.0293
4,0.0831,0.0272
5,0.0808,0.0271
6,0.0812,0.0259
7,0.0809,0.0255
8,0.0797,0.0236
9,0.0794,0.0247
10,0.0800,0.0243
11,0.0793,0.0250
12,0.0728,0.0226
13,0.1095,0.0282
0,0.0511,-0.0701
1,0.1470,-0.0035
2,0.1422,0.0013
3,0.1461,0.0096
4,0.1364,0.0105
5,0.1369,0.0105
6,0.1357,0.0097
7,0.1455,0.0172
8,0.1427,0.0200
9,0.1433,0.0200
10,0.1459,0.0237
11,0.1501,0.0231
12,0.1464,0.0233
13,0.0394,-0.0595
0,0.1403,0.0458
1,0.2425,0.1171
2,0.2388,0.1160
3,0.2339,0.1113
4,0.2341,0.1113
5,0.2459,0.1202
6,0.2419,0.1228
7,0.2519,0.1273
8,0.2488,0.1252
9,0.2584,0.1308
10,0.2562,0.1347
11,0.2594,0.1341
12,0.2573,0.1387
13,0.1760,0.0777
0,-0.0508,-0.0144
1,-0.1410,-0.0979
2,-0.0437,-0.0236
3,-0.1016,-0.0566
4,-0.0325,-0.0129
5,-0.1455,-0.0840
6,-0.0185,-0.0014
7,-0.1529,-0.0970
8,-0.0123,0.0028
9,-0.1028,-0.0514
